id,status,coord_x,coord_y,time
4266,Dead By Crowd,395841.70843986276,4441394.609207484,114
4259,Dead By Crowd,395848.0512255714,4441394.518674496,114
2977,Dead By Crowd,395847.46769380453,4441394.527003466,114
2113,Dead By Crowd,395886.84081346774,4441393.965041557,114
2510,Dead By Crowd,395892.4837461821,4441393.884512878,114
944,Dead By Crowd,395946.59519583685,4441393.114128211,114
4966,Dead By Crowd,395951.395691023,4441393.044867673,114
3712,Dead By Crowd,395969.4460899048,4441392.784440305,114
4232,Dead By Crowd,395849.8908357829,4441394.49241704,117
3807,Dead By Crowd,395858.35489470104,4441394.371606315,117
2947,Dead By Crowd,395941.6700720813,4441393.1847117515,117
673,Dead By Crowd,395955.3784674226,4441392.9874050105,117
600,Dead By Crowd,395963.1207080609,4441392.875701588,117
1663,Dead By Crowd,395965.4526327848,4441392.842057067,117
3839,Dead By Crowd,395974.84863189346,4441392.706493563,117
1712,Dead By Crowd,395975.96168196906,4441392.69043471,117
1394,Dead By Crowd,395836.7098113049,4441394.680554807,124
1056,Dead By Crowd,395874.5282371508,4441394.140758057,124
1765,Dead By Crowd,395930.2956517232,4441393.346538609,124
2707,Dead By Crowd,395935.57930391864,4441393.271366705,124
1621,Dead By Crowd,395939.3574323628,4441393.217614283,124
2159,Dead By Crowd,395946.05029177846,4441393.121989972,124
2816,Dead By Crowd,395949.707448319,4441393.069225284,124
3718,Dead By Crowd,395952.52067479293,4441393.028636643,124
3958,Dead By Crowd,395960.3254865567,4441392.916030456,124
4036,Dead By Crowd,395974.8191809568,4441392.706918475,124
3771,Dead By Crowd,395277.51540545945,4441397.44614656,210
1279,Dead By Crowd,395331.0852790572,4441397.197441953,210
1071,Dead By Crowd,395349.23924810026,4441397.037450004,210
4983,Dead By Crowd,395384.43639100215,4441396.727255605,210
3576,Dead By Crowd,395390.81281667,4441396.670464854,210
813,Dead By Crowd,395422.6564969738,4441396.3851894215,210
3600,Dead By Crowd,395334.9177064753,4441397.163666556,211
2139,Dead By Crowd,395355.19006288704,4441396.985005139,211
1027,Dead By Crowd,395357.9156808797,4441396.960984115,211
2943,Dead By Crowd,395381.2865270915,4441396.755015533,211
1193,Dead By Crowd,395404.40103245276,4441396.548733192,211
3489,Dead By Crowd,395430.24930589955,4441396.317168332,211
1201,Dead By Crowd,395287.6099503291,4441397.517638249,219
2576,Dead By Crowd,395274.5790151488,4441397.425350427,219
1983,Dead By Crowd,395309.3956000891,4441397.3885943135,219
2523,Dead By Crowd,395335.1339570755,4441397.161760727,219
3717,Dead By Crowd,395333.0655434043,4441397.179989773,219
1674,Dead By Crowd,395375.46899687167,4441396.806285754,219
4401,Dead By Crowd,395424.06648086425,4441396.372557912,219
1160,Dead By Crowd,395297.22537653346,4441397.495851178,224
1625,Dead By Crowd,395316.13891903596,4441397.329165065,224
4579,Dead By Crowd,395315.8587289706,4441397.331634396,224
2639,Dead By Crowd,395314.137774482,4441397.346801264,224
4040,Dead By Crowd,395353.1169435592,4441397.003275656,224
743,Dead By Crowd,395345.27468254714,4441397.0723899435,224
1320,Dead By Crowd,395353.1220941016,4441397.003230264,224
4533,Dead By Crowd,395363.7406176182,4441396.90964862,224
3155,Dead By Crowd,395424.2047547649,4441396.371319168,224
3528,Dead By Crowd,395430.24930589955,4441396.317168332,224
