id,status,coord_x,coord_y,time
1446,Dead By Crowd,395693.1673606969,4441595.225701452,219
4229,Dead By Crowd,395692.3934465524,4441560.49625261,219
1925,Dead By Crowd,395692.51435994095,4441544.003703275,219
1206,Dead By Crowd,395692.4362892833,4441532.323264241,219
2834,Dead By Crowd,395692.3964253194,4441526.359069585,219
2047,Dead By Crowd,395692.3328779134,4441516.851507793,219
469,Dead By Crowd,395692.2685311658,4441507.22435357,219
2815,Dead By Crowd,395692.4629486637,4441563.61516449,224
280,Dead By Crowd,395692.4422682686,4441533.217802292,224
3594,Dead By Crowd,395692.41606068314,4441529.29678877,224
1965,Dead By Crowd,395692.3270633127,4441515.981563942,224
4525,Dead By Crowd,395692.3114163767,4441513.64056814,224
3318,Dead By Crowd,395692.3129113614,4441513.864238314,224
2637,Dead By Crowd,395692.30469141476,4441512.634421786,224
1112,Dead By Crowd,395692.28665706184,4441509.9362357315,224
580,Dead By Crowd,395692.80027410237,4441578.752666044,239
2193,Dead By Crowd,395692.67545423633,4441573.151366233,239
1281,Dead By Crowd,395692.44132117915,4441549.371044802,239
2266,Dead By Crowd,395692.4887830866,4441540.177055763,239
3136,Dead By Crowd,395692.4192019717,4441529.766768537,239
2778,Dead By Crowd,395692.40380564716,4441527.463267642,239
157,Dead By Crowd,395692.4075536012,4441528.024012869,239
3657,Dead By Crowd,395693.22037423734,4441597.604687613,246
543,Dead By Crowd,395692.820004446,4441579.638066532,246
4392,Dead By Crowd,395692.55940187204,4441567.943508646,246
2845,Dead By Crowd,395692.4549863961,4441548.773222916,246
1005,Dead By Crowd,395692.48207094695,4441539.172827796,246
4386,Dead By Crowd,395692.26668488473,4441506.948124655,246
3770,Dead By Crowd,395692.99666150264,4441587.565563727,248
804,Dead By Crowd,395692.69929910405,4441574.221406261,248
2020,Dead By Crowd,395692.75933339377,4441576.915449016,248
3494,Dead By Crowd,395692.52265193587,4441545.244299211,248
4551,Dead By Crowd,395692.8634815283,4441581.589103498,250
4349,Dead By Crowd,395692.48934797547,4441564.799835367,250
3420,Dead By Crowd,395692.4688657451,4441548.166033244,250
4820,Dead By Crowd,395692.51105729514,4441543.509582252,250
4697,Dead By Crowd,395692.4395609359,4441532.812748261,250
4651,Dead By Crowd,395692.8645760553,4441581.638220471,253
1194,Dead By Crowd,395692.28229662136,4441509.28385415,253
2547,Dead By Crowd,395693.0923493643,4441591.859562899,254
494,Dead By Crowd,395693.1633108361,4441595.04396368,254
1263,Dead By Crowd,395692.5237584909,4441545.409854995,254
2432,Dead By Crowd,395692.50422451284,4441542.487304497,254
1199,Dead By Crowd,395692.96031923714,4441585.934702138,255
1078,Dead By Crowd,395692.87691281614,4441582.191833435,255
1644,Dead By Crowd,395692.3654897363,4441559.241688625,255
1546,Dead By Crowd,395692.3759580566,4441523.296886909,255
3257,Dead By Crowd,395692.283715266,4441509.4961028015,255
2315,Dead By Crowd,395692.25218016276,4441504.778019703,255
3672,Dead By Crowd,395692.84294189455,4441580.667386064,256
14,Dead By Crowd,395692.37331427436,4441559.59281529,256
533,Dead By Crowd,395693.0745725439,4441591.061826898,257
2051,Dead By Crowd,395692.31241945486,4441555.010199461,257
3361,Dead By Crowd,395692.9184205342,4441584.054495049,258
4815,Dead By Crowd,395692.28105888696,4441509.098672139,258
12,Dead By Crowd,395692.2844638234,4441509.608097244,258
2341,Dead By Crowd,395692.2634298108,4441506.461121037,258
4420,Dead By Crowd,395692.25725385925,4441505.537114147,258
1220,Dead By Crowd,395692.47831256676,4441547.752756474,259
4272,Dead By Crowd,395692.48555675533,4441539.694352445,259
718,Dead By Crowd,395692.4036174163,4441527.43510572,259
712,Dead By Crowd,395692.3876776268,4441525.0502950335,259
992,Dead By Crowd,395692.34135282674,4441518.119470844,259
4199,Dead By Crowd,395692.2828423129,4441509.365497071,259
642,Dead By Crowd,395692.25218016276,4441504.778019703,259
1855,Dead By Crowd,395692.25218016276,4441504.778019703,259
680,Dead By Crowd,395693.0499952298,4441589.95891829,260
2630,Dead By Crowd,395693.09999727685,4441592.202763484,260
1283,Dead By Crowd,395692.4884690177,4441547.308435049,260
3835,Dead By Crowd,395692.28708049067,4441509.999586479,260
4667,Dead By Crowd,395692.2670712238,4441507.005926264,260
4381,Dead By Crowd,395692.5047178088,4441546.597587724,261
1169,Dead By Crowd,395692.4610551408,4441536.028575527,261
3651,Dead By Crowd,395692.3225872302,4441515.311880733,261
1477,Dead By Crowd,395692.2712674985,4441507.633746397,261
1766,Dead By Crowd,395692.26261857746,4441506.33974942,261
1620,Dead By Crowd,395692.828584949,4441580.023117174,262
1434,Dead By Crowd,395692.4973770865,4441541.46283578,262
3234,Dead By Crowd,395692.2879729296,4441510.133107562,262
2091,Dead By Crowd,395692.2766647564,4441508.44125006,262
4760,Dead By Crowd,395692.2719941353,4441507.742461207,262
3113,Dead By Crowd,395692.25804251165,4441505.655107343,262
1638,Dead By Crowd,395692.6079512766,4441570.122166414,264
746,Dead By Crowd,395692.5223811096,4441566.282199463,264
4771,Dead By Crowd,395692.3989366329,4441551.225271442,264
356,Dead By Crowd,395692.36127231695,4441521.099699238,264
371,Dead By Crowd,395692.2740577539,4441508.051206806,264
1511,Dead By Crowd,395692.2644412277,4441506.612442851,264
1804,Dead By Crowd,395692.2577221283,4441505.607173609,264
1505,Dead By Crowd,395692.25785339164,4441505.626812398,264
3818,Dead By Crowd,395692.5259665762,4441566.443097516,265
226,Dead By Crowd,395692.5158158275,4441546.112074873,265
2741,Dead By Crowd,395692.49322623806,4441540.841812037,265
2461,Dead By Crowd,395692.4835488477,4441539.393941982,265
1691,Dead By Crowd,395692.3513194976,4441519.610621235,265
710,Dead By Crowd,395692.3260131164,4441515.824440205,265
1011,Dead By Crowd,395692.29533874313,4441511.235134089,265
4591,Dead By Crowd,395692.2744536454,4441508.110437585,265
4999,Dead By Crowd,395693.1774077641,4441595.67656426,269
1917,Dead By Crowd,395692.368969429,4441522.251292557,269
3792,Dead By Crowd,395692.6943535599,4441573.99947464,271
3625,Dead By Crowd,395692.6954372256,4441574.048104206,271
4813,Dead By Crowd,395692.4482381463,4441534.110977715,271
3293,Dead By Crowd,395692.421624849,4441530.129264147,271
3386,Dead By Crowd,395692.346347637,4441518.866762831,271
1120,Dead By Crowd,395692.3515085217,4441519.6389018195,271
1617,Dead By Crowd,396044.56068456155,4441597.353014927,59
3911,Dead By Crowd,396065.66331547196,4441597.952247706,59
1715,Dead By Crowd,396043.55719864275,4441597.364332594,60
3536,Dead By Crowd,396052.52338068775,4441597.643659032,60
3886,Dead By Crowd,396082.0750047355,4441597.549120968,60
877,Dead By Crowd,396084.517281173,4441597.337690548,60
25,Dead By Crowd,396031.26001463045,4441597.50302456,62
3491,Dead By Crowd,396036.5757835344,4441597.443071449,62
473,Dead By Crowd,396037.44730565225,4441597.433242116,63
535,Dead By Crowd,396053.7761350778,4441597.691382135,63
2835,Dead By Crowd,396070.9328351118,4441597.879957719,63
677,Dead By Crowd,396079.123769098,4441597.767590265,63
141,Dead By Crowd,396052.88008165784,4441597.6572473915,64
238,Dead By Crowd,396047.0207070888,4441597.434037207,64
4064,Dead By Crowd,396068.7723738576,4441597.90959604,64
2108,Dead By Crowd,396078.95015240455,4441597.769972027,64
3119,Dead By Crowd,396085.468505236,4441597.255342089,64
138,Dead By Crowd,396087.6221772128,4441596.951251902,64
2144,Dead By Crowd,396089.6521365635,4441596.649485411,64
4238,Dead By Crowd,396069.0280238795,4441597.906088902,66
468,Dead By Crowd,396074.42696797336,4441597.832023404,66
1974,Dead By Crowd,396085.6154623999,4441597.2426198535,66
3171,Dead By Crowd,395692.0325420898,4441455.992130928,67
4066,Dead By Crowd,395692.23766676645,4441501.554312043,68
3079,Dead By Crowd,395692.0498601857,4441459.838816933,68
408,Dead By Crowd,395692.03082641633,4441447.523459064,68
745,Dead By Crowd,395692.1974929226,4441413.000131956,68
3753,Dead By Crowd,395692.2123484732,4441401.239829681,68
3762,Dead By Crowd,395692.20668554783,4441397.422186963,68
4694,Dead By Crowd,395692.2032497586,4441395.105960799,68
3388,Dead By Crowd,395692.2016167863,4441394.00509784,68
2199,Dead By Crowd,395692.14884493325,4441423.077084343,69
3225,Dead By Crowd,395692.1373125387,4441425.465906427,69
1213,Dead By Crowd,395692.2167887062,4441409.003200221,69
3345,Dead By Crowd,395692.146497359,4441423.563361268,70
1621,Dead By Crowd,395692.21251214534,4441401.350168735,70
2819,Dead By Crowd,395692.2127624693,4441401.518923825,70
4117,Dead By Crowd,395692.2016167863,4441394.00509784,70
4552,Dead By Crowd,395692.0340788876,4441456.333483615,71
442,Dead By Crowd,395692.0260057726,4441448.522007992,71
2846,Dead By Crowd,395692.1855026005,4441415.483809211,71
4833,Dead By Crowd,395692.2139489436,4441402.318781606,71
1013,Dead By Crowd,395692.17559951404,4441487.767967841,72
105,Dead By Crowd,395692.09706162126,4441470.323174011,72
4059,Dead By Crowd,395692.034465072,4441456.41926268,72
2646,Dead By Crowd,395692.1362634452,4441425.68321582,72
4683,Dead By Crowd,395692.2174073539,4441404.650257699,72
2083,Dead By Crowd,395692.2138452893,4441402.248903394,72
2585,Dead By Crowd,395692.20945489407,4441399.289132702,72
1608,Dead By Crowd,395692.14228863973,4441480.3689746475,74
4571,Dead By Crowd,395692.0669695748,4441463.639145086,74
1215,Dead By Crowd,395692.2117760238,4441400.853914774,74
2156,Dead By Crowd,395692.2084031747,4441398.580119546,74
4401,Dead By Crowd,395692.206940507,4441397.594066857,74
4234,Dead By Crowd,395692.0738370532,4441438.614228768,75
178,Dead By Crowd,395692.2431561925,4441502.773620353,76
3764,Dead By Crowd,395692.1241821792,4441476.347177531,76
1186,Dead By Crowd,395692.1514610191,4441482.406338538,76
3143,Dead By Crowd,395692.172671494,4441487.117597633,76
3355,Dead By Crowd,395692.0611941848,4441462.356318623,76
3391,Dead By Crowd,395692.01342188125,4441451.745160651,76
381,Dead By Crowd,395692.13303274754,4441426.35242306,76
978,Dead By Crowd,395692.208123354,4441398.39147933,76
2306,Dead By Crowd,395692.0645200248,4441440.544159545,78
508,Dead By Crowd,395692.20652788575,4441411.128628229,78
2475,Dead By Crowd,395692.21989412775,4441406.326708161,78
410,Dead By Crowd,395692.22065081075,4441406.83682358,78
742,Dead By Crowd,395692.2133239695,4441401.897457349,78
1289,Dead By Crowd,395692.2035081394,4441395.280147388,78
2194,Dead By Crowd,395692.2016167863,4441394.00509784,78
3992,Dead By Crowd,395692.2016167863,4441394.00509784,78
1243,Dead By Crowd,395692.2168039473,4441404.243473057,79
2695,Dead By Crowd,395692.21552044264,4441403.378202585,79
4789,Dead By Crowd,395692.20800325234,4441398.310513148,79
1314,Dead By Crowd,395692.2032516887,4441395.107261972,79
2192,Dead By Crowd,395692.10891662235,4441472.956400372,81
1429,Dead By Crowd,395692.05474625266,4441442.568700288,81
3209,Dead By Crowd,395692.1766484941,4441417.317850249,81
891,Dead By Crowd,395692.216477809,4441409.067599512,81
4546,Dead By Crowd,395692.2123773097,4441401.259269693,81
651,Dead By Crowd,395692.2031759242,4441395.056185566,81
2465,Dead By Crowd,395692.043099684,4441458.337177984,82
983,Dead By Crowd,395692.21610853664,4441403.774664236,82
4436,Dead By Crowd,395692.20946828084,4441399.29815736,82
2912,Dead By Crowd,395692.23216564255,4441500.332405412,83
3001,Dead By Crowd,395692.13438085717,4441478.612502294,83
809,Dead By Crowd,395692.1325899866,4441426.444136628,83
15,Dead By Crowd,395692.1404500171,4441424.816008635,83
117,Dead By Crowd,395692.21657731454,4441404.090689316,83
511,Dead By Crowd,395692.0606836691,4441441.338822879,84
2780,Dead By Crowd,395692.1212132684,4441428.8007118935,84
1566,Dead By Crowd,395692.2126792366,4441409.854436415,84
1996,Dead By Crowd,395692.21762308496,4441404.795692076,84
2287,Dead By Crowd,395692.2176334101,4441404.802652736,84
