id,status,coord_x,coord_y,time
34,Arrived,396253.4848081687,4441156.891706033,1
142,Arrived,396253.4848081687,4441156.891706033,1
239,Arrived,396253.4848081687,4441156.891706033,1
266,Arrived,396253.4848081687,4441156.891706033,1
756,Arrived,396253.4848081687,4441156.891706033,1
833,Arrived,396253.4848081687,4441156.891706033,1
911,Arrived,396253.4848081687,4441156.891706033,1
1513,Arrived,396253.4848081687,4441156.891706033,1
1854,Arrived,396253.4848081687,4441156.891706033,1
3209,Arrived,396253.4848081687,4441156.891706033,1
3675,Arrived,396253.4848081687,4441156.891706033,1
3814,Arrived,396253.4848081687,4441156.891706033,1
3886,Arrived,396253.4848081687,4441156.891706033,1
4335,Arrived,396253.4848081687,4441156.891706033,1
4414,Arrived,396253.4848081687,4441156.891706033,1
1452,Arrived,396253.4848081687,4441156.891706033,1
2098,Arrived,396253.4848081687,4441156.891706033,1
3420,Arrived,396253.4848081687,4441156.891706033,1
1326,Arrived,396253.4848081687,4441156.891706033,1
2155,Arrived,396253.4848081687,4441156.891706033,1
1213,Arrived,396253.4848081687,4441156.891706033,1
1783,Arrived,396253.4848081687,4441156.891706033,1
1276,Arrived,396253.4848081687,4441156.891706033,2
3992,Arrived,396253.4848081687,4441156.891706033,2
4809,Arrived,396253.4848081687,4441156.891706033,2
1453,Arrived,396253.4848081687,4441156.891706033,3
4874,Arrived,396253.4848081687,4441156.891706033,3
4577,Arrived,396253.4848081687,4441156.891706033,4
1081,Arrived,396253.4848081687,4441156.891706033,5
1844,Arrived,396253.4848081687,4441156.891706033,5
3597,Arrived,396253.4848081687,4441156.891706033,5
3705,Arrived,396253.4848081687,4441156.891706033,7
200,Arrived,396253.4848081687,4441156.891706033,7
4139,Arrived,396253.4848081687,4441156.891706033,7
2224,Arrived,396253.4848081687,4441156.891706033,8
121,Arrived,396253.4848081687,4441156.891706033,8
4094,Arrived,396253.4848081687,4441156.891706033,8
963,Arrived,396253.4848081687,4441156.891706033,9
2688,Arrived,396253.4848081687,4441156.891706033,9
3371,Arrived,396253.4848081687,4441156.891706033,10
4054,Arrived,396253.4848081687,4441156.891706033,10
3164,Arrived,396253.4848081687,4441156.891706033,10
1732,Arrived,396253.4848081687,4441156.891706033,11
3481,Arrived,396253.4848081687,4441156.891706033,11
2455,Arrived,396253.4848081687,4441156.891706033,11
4063,Arrived,396253.4848081687,4441156.891706033,11
3747,Arrived,396253.4848081687,4441156.891706033,11
4767,Arrived,396253.4848081687,4441156.891706033,11
227,Arrived,396253.4848081687,4441156.891706033,11
2707,Arrived,396253.4848081687,4441156.891706033,12
1208,Arrived,396253.4848081687,4441156.891706033,12
2007,Arrived,396253.4848081687,4441156.891706033,12
2776,Arrived,396253.4848081687,4441156.891706033,12
4036,Arrived,396253.4848081687,4441156.891706033,13
3486,Arrived,396253.4848081687,4441156.891706033,13
4274,Arrived,396253.4848081687,4441156.891706033,13
4427,Arrived,396253.4848081687,4441156.891706033,13
4443,Arrived,396253.4848081687,4441156.891706033,14
644,Arrived,396253.4848081687,4441156.891706033,14
488,Arrived,396253.4848081687,4441156.891706033,14
984,Arrived,396253.4848081687,4441156.891706033,14
1900,Arrived,396253.4848081687,4441156.891706033,14
1248,Arrived,396253.4848081687,4441156.891706033,16
4788,Arrived,396253.4848081687,4441156.891706033,16
1912,Arrived,396253.4848081687,4441156.891706033,16
3263,Arrived,396253.4848081687,4441156.891706033,16
3910,Arrived,396253.4848081687,4441156.891706033,16
1206,Arrived,396253.4848081687,4441156.891706033,18
1194,Arrived,396253.4848081687,4441156.891706033,18
