id,status,coord_x,coord_y,time
3553,Dead By Crowd,395568.4756761928,4440739.094432679,242
1859,Dead By Crowd,395620.0301227038,4440739.283673288,242
2804,Dead By Crowd,395618.0071500046,4440739.276534514,242
3104,Dead By Crowd,395616.43320599664,4440739.270980295,243
4575,Dead By Crowd,395649.2873491579,4440739.386917772,243
4538,Dead By Crowd,395656.36534178624,4440739.411894975,243
1793,Dead By Crowd,395690.5373195019,4440739.5371063985,243
4040,Dead By Crowd,395691.6776168758,4440739.541721754,243
4863,Dead By Crowd,395691.6795256018,4440739.541729479,243
1559,Dead By Crowd,395558.59228836524,4440739.061894276,244
4844,Dead By Crowd,395582.2348734677,4440739.141172113,244
4999,Dead By Crowd,395640.3511917133,4440739.355383376,244
532,Dead By Crowd,395676.31849932944,4440739.482306756,244
199,Dead By Crowd,395688.0092412381,4440739.526873998,244
1857,Dead By Crowd,395584.4400334831,4440739.148662952,248
3848,Dead By Crowd,395584.78593834146,4440739.149837976,248
219,Dead By Crowd,395645.7648378117,4440739.374487343,248
543,Dead By Crowd,395654.9563887895,4440739.406922986,248
2090,Dead By Crowd,395686.8419952995,4440739.522149568,248
2660,Dead By Crowd,395565.2560645137,4440739.083495789,249
588,Dead By Crowd,395571.1684045932,4440739.103579768,249
4891,Dead By Crowd,395587.6713101033,4440739.160534248,249
3340,Dead By Crowd,395614.9115418663,4440739.265610564,249
2797,Dead By Crowd,395648.04491631483,4440739.382533408,249
1873,Dead By Crowd,395672.3126733612,4440739.468170781,249
3889,Dead By Crowd,395677.5131710386,4440739.486522579,249
4027,Dead By Crowd,395685.74296874495,4440739.517701257,249
4772,Dead By Crowd,395691.7798782584,4440739.542135657,249
1894,Dead By Crowd,395580.82219582633,4440739.136373304,251
3096,Dead By Crowd,395597.02518727625,4440739.199934942,251
4829,Dead By Crowd,395578.7832020316,4440739.129446926,252
2661,Dead By Crowd,395620.95967517624,4440739.286953543,252
616,Dead By Crowd,395631.4630019549,4440739.324018251,252
3430,Dead By Crowd,395626.30316840194,4440739.305809951,252
2452,Dead By Crowd,395691.68670290324,4440739.54175853,252
3697,Dead By Crowd,395691.8017997461,4440739.542224384,252
699,Dead By Crowd,395594.63661858946,4440739.189873737,253
4061,Dead By Crowd,395680.9825496377,4440739.49876551,253
1658,Dead By Crowd,395688.01199319994,4440739.526885137,253
1158,Dead By Crowd,395594.5914801581,4440739.189683604,254
3846,Dead By Crowd,395630.5266380664,4440739.32071396,254
401,Dead By Crowd,395661.44027616107,4440739.429803678,254
1139,Dead By Crowd,395672.5612050317,4440739.469047813,254
4004,Dead By Crowd,395673.7307444614,4440739.473174947,254
