id,status,coord_x,coord_y,time
903,Dead By Crowd,395693.0626533143,4440720.958998831,534
4814,Dead By Crowd,395692.87848622625,4440736.19282394,534
314,Dead By Crowd,395694.48143141245,4440613.405602088,548
211,Dead By Crowd,395694.501819986,4440611.798392241,548
101,Dead By Crowd,395694.320643619,4440626.330998788,548
4081,Dead By Crowd,395694.13926663104,4440640.865518335,548
2177,Dead By Crowd,395693.67404775927,4440676.950244882,548
1936,Dead By Crowd,395693.25889705465,4440706.878095574,548
246,Dead By Crowd,395692.87627894693,4440736.39125813,548
4740,Dead By Crowd,395694.77340528794,4440590.056071964,553
3077,Dead By Crowd,395694.2449101167,4440632.185161407,553
464,Dead By Crowd,395693.1105484878,4440717.522418876,553
3270,Dead By Crowd,395692.8931213385,4440734.877128811,553
298,Dead By Crowd,395694.71869990043,4440594.48738846,558
1565,Dead By Crowd,395694.5898965846,4440604.855406447,558
2423,Dead By Crowd,395694.5623454508,4440607.027233397,558
343,Dead By Crowd,395694.4161512873,4440618.625976147,558
1030,Dead By Crowd,395694.4248234227,4440617.926356938,558
3868,Dead By Crowd,395694.3558075453,4440623.494170573,558
3813,Dead By Crowd,395694.09611673886,4440644.412333067,558
4868,Dead By Crowd,395693.8035762262,4440667.603189241,558
4018,Dead By Crowd,395693.0403573023,4440722.558784835,558
3002,Dead By Crowd,395694.82380965067,4440585.973152633,570
1189,Dead By Crowd,395694.66168061155,4440599.106138588,570
3215,Dead By Crowd,395694.54390524636,4440608.480855354,570
3408,Dead By Crowd,395692.97209410014,4440727.77748544,570
334,Dead By Crowd,395692.939253191,4440730.729879885,570
1150,Dead By Crowd,395694.7247592811,4440593.996558678,573
4682,Dead By Crowd,395694.57621485175,4440605.933923084,573
2910,Dead By Crowd,395694.62704434496,4440601.911790212,573
3593,Dead By Crowd,395694.47079597384,4440614.243982544,573
9,Dead By Crowd,395694.56671761745,4440606.682580095,573
36,Dead By Crowd,395694.01369935693,4440651.186838628,573
4330,Dead By Crowd,395693.8310468064,4440665.620852475,573
3397,Dead By Crowd,395693.43468206207,4440694.223393738,573
4937,Dead By Crowd,395693.04328498757,4440722.348717227,573
4163,Dead By Crowd,395694.835854,4440584.9960444905,580
747,Dead By Crowd,395694.6811644842,4440597.527880755,580
2124,Dead By Crowd,395694.60498004506,4440603.666393098,580
1674,Dead By Crowd,395694.08137590054,4440645.623993627,580
2291,Dead By Crowd,395694.1628296328,4440638.928697693,580
808,Dead By Crowd,395693.6491465214,4440678.7471723175,580
3212,Dead By Crowd,395693.317047722,4440702.705662256,580
100,Dead By Crowd,395693.350056544,4440700.330155017,580
876,Dead By Crowd,395693.15707978344,4440714.183700042,580
4865,Dead By Crowd,395693.1713700206,4440713.158345313,580
3303,Dead By Crowd,395692.91070889175,4440733.296009532,580
4702,Dead By Crowd,395694.78240513784,4440589.327054491,588
2696,Dead By Crowd,395694.38820320024,4440620.880670954,588
2035,Dead By Crowd,395694.07151613967,4440646.434441658,588
1170,Dead By Crowd,395693.51187036734,4440688.6533179,588
4373,Dead By Crowd,395693.3645788747,4440699.282192076,588
2899,Dead By Crowd,395693.4587482524,4440692.486725147,588
3173,Dead By Crowd,395693.07721339416,4440719.914282322,588
1234,Dead By Crowd,395693.0798506867,4440719.725051005,588
2471,Dead By Crowd,395693.72039221384,4440673.6059283335,592
2466,Dead By Crowd,395693.30661456386,4440703.454263408,592
4784,Dead By Crowd,395693.1489348094,4440714.768119149,592
431,Dead By Crowd,395693.15235919406,4440714.522412311,592
367,Dead By Crowd,395693.02196558024,4440723.878429774,592
779,Dead By Crowd,395693.0255050202,4440723.624467471,592
4777,Dead By Crowd,395692.9063639964,4440733.686615193,592
4164,Dead By Crowd,395693.96430793556,4440655.246691668,595
2971,Dead By Crowd,395693.53028019896,4440687.324824443,595
2097,Dead By Crowd,395693.455101143,4440692.749908489,595
1088,Dead By Crowd,395693.27873399376,4440705.454753255,595
1062,Dead By Crowd,395693.13694822416,4440715.62818198,595
4768,Dead By Crowd,395692.97181028826,4440727.803000096,595
1703,Dead By Crowd,395692.94513083604,4440730.201480185,595
2275,Dead By Crowd,395692.88744890096,4440735.38708038,595
4889,Dead By Crowd,395694.3133769244,4440626.917234924,597
4256,Dead By Crowd,395694.1772902378,4440637.740071623,597
4399,Dead By Crowd,395694.28306253045,4440629.362830082,597
3102,Dead By Crowd,395693.58466721134,4440683.400139446,597
2645,Dead By Crowd,395693.5782224441,4440683.865207854,597
2390,Dead By Crowd,395693.5827147052,4440683.54103653,597
1367,Dead By Crowd,395693.05999175314,4440721.149971473,597
3325,Dead By Crowd,395693.0584120537,4440721.263318253,597
1639,Dead By Crowd,395692.92751047184,4440731.785549166,597
962,Dead By Crowd,395692.86349348596,4440737.540669793,597
4225,Dead By Crowd,395692.84118243225,4440739.546431287,597
372,Dead By Crowd,395684.1190787275,4440992.220933276,345
3805,Dead By Crowd,395654.3181512344,4440992.054272415,345
3066,Dead By Crowd,395650.123725924,4440992.030678642,345
585,Dead By Crowd,395621.499979809,4440991.921704776,345
