id,status,coord_x,coord_y,time
248,Arrived,394573.35659118765,4440468.977709523,1
896,Arrived,394573.35659118765,4440468.977709523,1
1312,Arrived,394573.35659118765,4440468.977709523,1
1313,Arrived,394573.35659118765,4440468.977709523,1
1428,Arrived,394573.35659118765,4440468.977709523,1
2221,Arrived,394573.35659118765,4440468.977709523,1
3006,Arrived,394573.35659118765,4440468.977709523,1
3561,Arrived,394573.35659118765,4440468.977709523,1
3864,Arrived,394573.35659118765,4440468.977709523,1
4098,Arrived,394573.35659118765,4440468.977709523,1
4171,Arrived,394573.35659118765,4440468.977709523,1
4448,Arrived,394573.35659118765,4440468.977709523,1
4496,Arrived,394573.35659118765,4440468.977709523,1
4703,Arrived,394573.35659118765,4440468.977709523,1
90,Arrived,394573.35659118765,4440468.977709523,1
273,Arrived,394573.35659118765,4440468.977709523,1
3693,Arrived,394573.35659118765,4440468.977709523,1
3697,Arrived,394573.35659118765,4440468.977709523,1
3306,Arrived,394573.35659118765,4440468.977709523,1
4681,Arrived,394573.35659118765,4440468.977709523,1
4215,Arrived,394573.35659118765,4440468.977709523,2
2259,Arrived,394573.35659118765,4440468.977709523,2
163,Arrived,394573.35659118765,4440468.977709523,4
2176,Arrived,394573.35659118765,4440468.977709523,4
4618,Arrived,394573.35659118765,4440468.977709523,5
440,Arrived,394573.35659118765,4440468.977709523,5
3789,Arrived,394573.35659118765,4440468.977709523,5
1346,Arrived,394573.35659118765,4440468.977709523,6
2382,Arrived,394573.35659118765,4440468.977709523,6
1013,Arrived,394573.35659118765,4440468.977709523,6
3949,Arrived,394573.35659118765,4440468.977709523,6
2280,Arrived,394573.35659118765,4440468.977709523,7
3141,Arrived,394573.35659118765,4440468.977709523,7
3665,Arrived,394573.35659118765,4440468.977709523,8
919,Arrived,394573.35659118765,4440468.977709523,9
3933,Arrived,394573.35659118765,4440468.977709523,9
442,Arrived,394573.35659118765,4440468.977709523,10
369,Arrived,394573.35659118765,4440468.977709523,11
1081,Arrived,394573.35659118765,4440468.977709523,11
1774,Arrived,394573.35659118765,4440468.977709523,11
3452,Arrived,394573.35659118765,4440468.977709523,11
292,Arrived,394573.35659118765,4440468.977709523,11
1060,Arrived,394573.35659118765,4440468.977709523,11
1819,Arrived,394573.35659118765,4440468.977709523,11
2648,Arrived,394573.35659118765,4440468.977709523,11
4764,Arrived,394573.35659118765,4440468.977709523,11
2109,Arrived,394573.35659118765,4440468.977709523,12
1496,Arrived,394573.35659118765,4440468.977709523,12
3907,Arrived,394573.35659118765,4440468.977709523,12
1345,Arrived,394573.35659118765,4440468.977709523,13
4073,Arrived,394573.35659118765,4440468.977709523,13
2857,Arrived,394573.35659118765,4440468.977709523,13
262,Arrived,394573.35659118765,4440468.977709523,14
882,Arrived,394573.35659118765,4440468.977709523,14
3739,Arrived,394573.35659118765,4440468.977709523,15
2563,Arrived,394573.35659118765,4440468.977709523,16
22,Arrived,394573.35659118765,4440468.977709523,18
2490,Arrived,394573.35659118765,4440468.977709523,18
267,Arrived,394573.35659118765,4440468.977709523,19
1072,Arrived,394573.35659118765,4440468.977709523,19
680,Arrived,394573.35659118765,4440468.977709523,19
1735,Arrived,394573.35659118765,4440468.977709523,20
605,Arrived,394573.35659118765,4440468.977709523,20
1837,Arrived,394573.35659118765,4440468.977709523,20
524,Arrived,394573.35659118765,4440468.977709523,21
730,Arrived,394573.35659118765,4440468.977709523,21
4655,Arrived,394573.35659118765,4440468.977709523,21
2247,Arrived,394573.35659118765,4440468.977709523,22
626,Arrived,394573.35659118765,4440468.977709523,22
3690,Arrived,394573.35659118765,4440468.977709523,22
4242,Arrived,394573.35659118765,4440468.977709523,24
1775,Arrived,394573.35659118765,4440468.977709523,24
4630,Arrived,394573.35659118765,4440468.977709523,24
1042,Arrived,394573.35659118765,4440468.977709523,25
1849,Arrived,394573.35659118765,4440468.977709523,25
1820,Arrived,394573.35659118765,4440468.977709523,26
1476,Arrived,394573.35659118765,4440468.977709523,27
2709,Arrived,394573.35659118765,4440468.977709523,27
1093,Arrived,394573.35659118765,4440468.977709523,27
2912,Arrived,394573.35659118765,4440468.977709523,28
4593,Arrived,394573.35659118765,4440468.977709523,28
2935,Arrived,394573.35659118765,4440468.977709523,28
291,Arrived,394573.35659118765,4440468.977709523,29
1524,Arrived,394573.35659118765,4440468.977709523,29
1045,Arrived,394573.35659118765,4440468.977709523,29
