id,status,coord_x,coord_y,time
71,Arrived,395430.24930589955,4441396.317168332,1
158,Arrived,395430.24930589955,4441396.317168332,1
205,Arrived,395430.24930589955,4441396.317168332,1
277,Arrived,395430.24930589955,4441396.317168332,1
419,Arrived,395430.24930589955,4441396.317168332,1
1388,Arrived,395430.24930589955,4441396.317168332,1
1919,Arrived,395430.24930589955,4441396.317168332,1
2307,Arrived,395430.24930589955,4441396.317168332,1
2377,Arrived,395430.24930589955,4441396.317168332,1
2551,Arrived,395430.24930589955,4441396.317168332,1
2978,Arrived,395430.24930589955,4441396.317168332,1
3020,Arrived,395430.24930589955,4441396.317168332,1
3188,Arrived,395430.24930589955,4441396.317168332,1
3318,Arrived,395430.24930589955,4441396.317168332,1
3437,Arrived,395430.24930589955,4441396.317168332,1
3554,Arrived,395430.24930589955,4441396.317168332,1
3670,Arrived,395430.24930589955,4441396.317168332,1
4272,Arrived,395430.24930589955,4441396.317168332,1
4374,Arrived,395430.24930589955,4441396.317168332,1
4885,Arrived,395430.24930589955,4441396.317168332,1
4930,Arrived,395430.24930589955,4441396.317168332,1
421,Arrived,395430.24930589955,4441396.317168332,1
1372,Arrived,395430.24930589955,4441396.317168332,2
1856,Arrived,395430.24930589955,4441396.317168332,2
1432,Arrived,395430.24930589955,4441396.317168332,2
4550,Arrived,395430.24930589955,4441396.317168332,2
4480,Arrived,395430.24930589955,4441396.317168332,3
1556,Arrived,395430.24930589955,4441396.317168332,4
4851,Arrived,395430.24930589955,4441396.317168332,4
2435,Arrived,395430.24930589955,4441396.317168332,5
2116,Arrived,395430.24930589955,4441396.317168332,7
990,Arrived,395430.24930589955,4441396.317168332,8
2854,Arrived,395430.24930589955,4441396.317168332,8
96,Arrived,395430.24930589955,4441396.317168332,9
1932,Arrived,395430.24930589955,4441396.317168332,9
3317,Arrived,395430.24930589955,4441396.317168332,10
1101,Arrived,395430.24930589955,4441396.317168332,10
2244,Arrived,395430.24930589955,4441396.317168332,11
3949,Arrived,395430.24930589955,4441396.317168332,11
924,Arrived,395430.24930589955,4441396.317168332,12
3883,Arrived,395430.24930589955,4441396.317168332,13
4193,Arrived,395430.24930589955,4441396.317168332,13
2335,Arrived,395430.24930589955,4441396.317168332,13
2783,Arrived,395430.24930589955,4441396.317168332,13
3916,Arrived,395430.24930589955,4441396.317168332,14
4089,Arrived,395430.24930589955,4441396.317168332,15
1215,Arrived,395430.24930589955,4441396.317168332,15
4367,Arrived,395430.24930589955,4441396.317168332,15
4438,Arrived,395430.24930589955,4441396.317168332,16
409,Arrived,395430.24930589955,4441396.317168332,18
