id,status,coord_x,coord_y,time
95,Arrived,395976.0307353356,4441075.511971208,1
261,Arrived,395976.0307353356,4441075.511971208,1
363,Arrived,395976.0307353356,4441075.511971208,1
766,Arrived,395976.0307353356,4441075.511971208,1
1262,Arrived,395976.0307353356,4441075.511971208,1
1331,Arrived,395976.0307353356,4441075.511971208,1
1639,Arrived,395976.0307353356,4441075.511971208,1
1929,Arrived,395976.0307353356,4441075.511971208,1
2182,Arrived,395976.0307353356,4441075.511971208,1
2210,Arrived,395976.0307353356,4441075.511971208,1
2457,Arrived,395976.0307353356,4441075.511971208,1
2697,Arrived,395976.0307353356,4441075.511971208,1
2721,Arrived,395976.0307353356,4441075.511971208,1
2780,Arrived,395976.0307353356,4441075.511971208,1
3149,Arrived,395976.0307353356,4441075.511971208,1
3321,Arrived,395976.0307353356,4441075.511971208,1
3410,Arrived,395976.0307353356,4441075.511971208,1
3439,Arrived,395976.0307353356,4441075.511971208,1
3907,Arrived,395976.0307353356,4441075.511971208,1
4757,Arrived,395976.0307353356,4441075.511971208,1
3730,Arrived,395976.0307353356,4441075.511971208,1
737,Arrived,395976.0307353356,4441075.511971208,1
2537,Arrived,395976.0307353356,4441075.511971208,1
4741,Arrived,395976.0307353356,4441075.511971208,1
4851,Arrived,395976.0307353356,4441075.511971208,1
1876,Arrived,395976.0307353356,4441075.511971208,1
2398,Arrived,395976.0307353356,4441075.511971208,4
2533,Arrived,395976.0307353356,4441075.511971208,4
2747,Arrived,395976.0307353356,4441075.511971208,4
2846,Arrived,395976.0307353356,4441075.511971208,5
3012,Arrived,395976.0307353356,4441075.511971208,5
3541,Arrived,395976.0307353356,4441075.511971208,6
3904,Arrived,395976.0307353356,4441075.511971208,6
417,Arrived,395976.0307353356,4441075.511971208,6
51,Arrived,395976.0307353356,4441075.511971208,7
1829,Arrived,395976.0307353356,4441075.511971208,7
3617,Arrived,395976.0307353356,4441075.511971208,7
815,Arrived,395976.0307353356,4441075.511971208,7
4266,Arrived,395976.0307353356,4441075.511971208,8
286,Arrived,395976.0307353356,4441075.511971208,9
1534,Arrived,395976.0307353356,4441075.511971208,10
4167,Arrived,395976.0307353356,4441075.511971208,10
59,Arrived,395976.0307353356,4441075.511971208,11
56,Arrived,395976.0307353356,4441075.511971208,11
3688,Arrived,395976.0307353356,4441075.511971208,11
3762,Arrived,395976.0307353356,4441075.511971208,13
1300,Arrived,395976.0307353356,4441075.511971208,13
4512,Arrived,395976.0307353356,4441075.511971208,14
3958,Arrived,395976.0307353356,4441075.511971208,14
3076,Arrived,395976.0307353356,4441075.511971208,14
3445,Arrived,395976.0307353356,4441075.511971208,15
4735,Arrived,395976.0307353356,4441075.511971208,16
3002,Arrived,395976.0307353356,4441075.511971208,16
3650,Arrived,395976.0307353356,4441075.511971208,16
4203,Arrived,395976.0307353356,4441075.511971208,16
2175,Arrived,395976.0307353356,4441075.511971208,17
245,Arrived,395976.0307353356,4441075.511971208,17
1357,Arrived,395976.0307353356,4441075.511971208,17
2115,Arrived,395976.0307353356,4441075.511971208,18
121,Arrived,395976.0307353356,4441075.511971208,18
3530,Arrived,395976.0307353356,4441075.511971208,18
3794,Arrived,395976.0307353356,4441075.511971208,18
2873,Arrived,395976.0307353356,4441075.511971208,19
3125,Arrived,395976.0307353356,4441075.511971208,19
2594,Arrived,395976.0307353356,4441075.511971208,19
3299,Arrived,395976.0307353356,4441075.511971208,19
3595,Arrived,395976.0307353356,4441075.511971208,19
1245,Arrived,395976.0307353356,4441075.511971208,19
964,Arrived,395976.0307353356,4441075.511971208,20
13,Arrived,395976.0307353356,4441075.511971208,20
2852,Arrived,395976.0307353356,4441075.511971208,20
4078,Arrived,395976.0307353356,4441075.511971208,20
4780,Arrived,395976.0307353356,4441075.511971208,20
4609,Arrived,395976.0307353356,4441075.511971208,21
97,Arrived,395976.0307353356,4441075.511971208,21
740,Arrived,395976.0307353356,4441075.511971208,22
101,Arrived,395976.0307353356,4441075.511971208,22
3085,Arrived,395976.0307353356,4441075.511971208,23
1835,Arrived,395976.0307353356,4441075.511971208,23
836,Arrived,395976.0307353356,4441075.511971208,23
3046,Arrived,395976.0307353356,4441075.511971208,23
473,Arrived,395976.0307353356,4441075.511971208,24
3536,Arrived,395976.0307353356,4441075.511971208,24
3825,Arrived,395976.0307353356,4441075.511971208,24
609,Arrived,395976.0307353356,4441075.511971208,25
4718,Arrived,395976.0307353356,4441075.511971208,25
2492,Arrived,395976.0307353356,4441075.511971208,25
2522,Arrived,395976.0307353356,4441075.511971208,25
4752,Arrived,395976.0307353356,4441075.511971208,26
1548,Arrived,395976.0307353356,4441075.511971208,26
389,Arrived,395976.0307353356,4441075.511971208,26
2609,Arrived,395976.0307353356,4441075.511971208,26
4779,Arrived,395976.0307353356,4441075.511971208,27
4458,Arrived,395976.0307353356,4441075.511971208,27
4519,Arrived,395976.0307353356,4441075.511971208,27
4151,Arrived,395976.0307353356,4441075.511971208,27
4542,Arrived,395976.0307353356,4441075.511971208,28
3805,Arrived,395976.0307353356,4441075.511971208,28
1199,Arrived,395976.0307353356,4441075.511971208,28
2174,Arrived,395976.0307353356,4441075.511971208,28
2337,Arrived,395976.0307353356,4441075.511971208,28
1344,Arrived,395976.0307353356,4441075.511971208,28
3882,Arrived,395976.0307353356,4441075.511971208,28
3671,Arrived,395976.0307353356,4441075.511971208,28
2271,Arrived,395976.0307353356,4441075.511971208,29
2603,Arrived,395976.0307353356,4441075.511971208,29
2071,Arrived,395976.0307353356,4441075.511971208,31
3389,Arrived,395976.0307353356,4441075.511971208,31
3103,Arrived,395976.0307353356,4441075.511971208,31
2409,Arrived,395976.0307353356,4441075.511971208,32
4627,Arrived,395976.0307353356,4441075.511971208,32
1896,Arrived,395976.0307353356,4441075.511971208,32
1997,Arrived,395976.0307353356,4441075.511971208,32
703,Arrived,395976.0307353356,4441075.511971208,32
2277,Arrived,395976.0307353356,4441075.511971208,33
1709,Arrived,395976.0307353356,4441075.511971208,33
3350,Arrived,395976.0307353356,4441075.511971208,33
280,Arrived,395976.0307353356,4441075.511971208,33
1397,Arrived,395976.0307353356,4441075.511971208,33
3383,Arrived,395976.0307353356,4441075.511971208,33
391,Arrived,395976.0307353356,4441075.511971208,34
1327,Arrived,395976.0307353356,4441075.511971208,34
1442,Arrived,395976.0307353356,4441075.511971208,34
1178,Arrived,395976.0307353356,4441075.511971208,34
2995,Arrived,395976.0307353356,4441075.511971208,35
3096,Arrived,395976.0307353356,4441075.511971208,35
4010,Arrived,395976.0307353356,4441075.511971208,35
2638,Arrived,395976.0307353356,4441075.511971208,35
4491,Arrived,395976.0307353356,4441075.511971208,35
648,Arrived,395976.0307353356,4441075.511971208,35
1212,Arrived,395976.0307353356,4441075.511971208,35
2459,Arrived,395976.0307353356,4441075.511971208,35
2880,Arrived,395976.0307353356,4441075.511971208,36
978,Arrived,395976.0307353356,4441075.511971208,36
3476,Arrived,395976.0307353356,4441075.511971208,36
1989,Arrived,395976.0307353356,4441075.511971208,36
1076,Arrived,395976.0307353356,4441075.511971208,36
4911,Arrived,395976.0307353356,4441075.511971208,37
1019,Arrived,395976.0307353356,4441075.511971208,37
1860,Arrived,395976.0307353356,4441075.511971208,37
2245,Arrived,395976.0307353356,4441075.511971208,37
761,Arrived,395976.0307353356,4441075.511971208,38
4462,Arrived,395976.0307353356,4441075.511971208,38
