id,status,coord_x,coord_y,time
2243,Dead By Crowd,396165.85749849514,4441391.599858261,77
2371,Dead By Crowd,396168.55380099115,4441391.578695444,77
1383,Dead By Crowd,396163.76670415263,4441391.615674451,77
4060,Dead By Crowd,396207.01883326645,4441391.367029075,77
1464,Dead By Crowd,396242.9398825331,4441391.29582345,77
120,Dead By Crowd,396251.26934391464,4441391.279312115,77
4624,Dead By Crowd,396253.0548822205,4441391.275772676,77
4353,Dead By Crowd,396215.46627971093,4441391.350283859,81
4276,Dead By Crowd,396230.6160655557,4441391.320252722,81
3303,Dead By Crowd,396248.9714510382,4441391.283867185,81
617,Dead By Crowd,396251.6047976654,4441391.278647152,81
3872,Dead By Crowd,396200.9917117567,4441391.378976525,83
2082,Dead By Crowd,396210.9239185243,4441391.359288096,83
2935,Dead By Crowd,396215.97056680557,4441391.3492842205,83
38,Dead By Crowd,396229.36624045053,4441391.322730227,83
816,Dead By Crowd,396255.51921942155,4441391.270887666,83
2734,Dead By Crowd,396159.066130206,4441391.650457107,85
2199,Dead By Crowd,396210.3367714209,4441391.360451988,85
1015,Dead By Crowd,396231.24563456274,4441391.31900474,85
2728,Dead By Crowd,396245.17279427685,4441391.291397192,85
3685,Dead By Crowd,396163.83365609375,4441391.615179029,87
2468,Dead By Crowd,396180.30274751416,4441391.486479974,87
2924,Dead By Crowd,396185.312805003,4441391.44715689,87
4858,Dead By Crowd,396188.4914517837,4441391.4222082365,87
3705,Dead By Crowd,396232.39579122065,4441391.316724805,87
1300,Dead By Crowd,396243.8402698613,4441391.29403863,87
988,Dead By Crowd,396202.38403607765,4441391.376216546,91
4630,Dead By Crowd,396207.41737926303,4441391.366239044,91
4887,Dead By Crowd,396245.14565726864,4441391.291450985,91
3267,Dead By Crowd,396249.24458376307,4441391.28332576,91
3485,Dead By Crowd,396254.61751473893,4441391.272675099,91
4302,Dead By Crowd,396256.80565600656,4441391.268337588,91
3722,Dead By Crowd,396257.9725515471,4441391.266024472,91
4637,Dead By Crowd,396190.6805054125,4441391.405026729,92
1057,Dead By Crowd,396150.53008258634,4441391.713620972,93
1244,Dead By Crowd,396157.6108480521,4441391.661225704,93
155,Dead By Crowd,396229.53607718245,4441391.322393563,93
1815,Dead By Crowd,396251.3614845871,4441391.279129466,93
4880,Dead By Crowd,396250.7358288196,4441391.2803696925,93
4748,Dead By Crowd,396253.192604954,4441391.275499671,93
26,Dead By Crowd,396211.4804008764,4441391.358184992,94
1910,Dead By Crowd,396244.88993184373,4441391.291957905,94
707,Dead By Crowd,396245.6726537822,4441391.29040633,94
3116,Dead By Crowd,396252.2566357115,4441391.2773550255,94
1280,Dead By Crowd,396255.8988957612,4441391.270135041,94
4752,Dead By Crowd,396257.9725515471,4441391.266024472,94
369,Dead By Crowd,396165.2146604924,4441391.604903786,95
1104,Dead By Crowd,396204.84215651074,4441391.3713438595,95
3537,Dead By Crowd,396235.56627689034,4441391.310440011,95
4306,Dead By Crowd,396246.365149025,4441391.2890336085,95
2494,Dead By Crowd,396250.02368024446,4441391.281781371,95
720,Dead By Crowd,396252.5334104665,4441391.27680638,95
2977,Dead By Crowd,396253.70553032286,4441391.274482909,95
2517,Dead By Crowd,396257.9725515471,4441391.266024472,95
1352,Dead By Crowd,396154.2178155729,4441391.686332995,96
95,Dead By Crowd,396189.1209847042,4441391.41726714,96
3934,Dead By Crowd,396239.1750230561,4441391.303286461,96
4165,Dead By Crowd,396241.8092476087,4441391.298064687,96
3770,Dead By Crowd,396256.04274539335,4441391.269849891,96
907,Dead By Crowd,396256.9425834074,4441391.2680661585,96
2183,Dead By Crowd,396151.7006835756,4441391.70495892,99
3961,Dead By Crowd,396191.08459245163,4441391.401855119,99
566,Dead By Crowd,396191.6975557897,4441391.397400156,99
3127,Dead By Crowd,396250.4735600258,4441391.280889583,99
4691,Dead By Crowd,396254.1805198909,4441391.273541345,99
2846,Dead By Crowd,396205.63165836263,4441391.369778845,100
4996,Dead By Crowd,396236.6630486943,4441391.308265901,100
4521,Dead By Crowd,396252.1040255817,4441391.277657541,100
4430,Dead By Crowd,396253.1314178444,4441391.275620961,100
4523,Dead By Crowd,396256.03589483054,4441391.26986347,100
2665,Dead By Crowd,396255.73701298446,4441391.270455939,100
2124,Dead By Crowd,396257.9725515471,4441391.266024472,100
1384,Dead By Crowd,396245.38048315543,4441391.290985494,101
4524,Dead By Crowd,396254.7489379254,4441391.272414581,101
4036,Dead By Crowd,396256.97011413117,4441391.268011585,101
3059,Dead By Crowd,396256.90535762336,4441391.268139951,101
1022,Dead By Crowd,396157.871901242,4441391.659293998,104
274,Dead By Crowd,396185.64709562645,4441391.4445331,104
439,Dead By Crowd,396203.4809012955,4441391.37404225,104
2996,Dead By Crowd,396230.047357753,4441391.321380061,104
4013,Dead By Crowd,396253.5394155831,4441391.2748121945,104
4216,Dead By Crowd,396186.06379016105,4441391.441262537,105
2600,Dead By Crowd,396229.2205882959,4441391.32301895,105
3308,Dead By Crowd,396225.18485701433,4441391.331018905,105
4973,Dead By Crowd,396245.74986330693,4441391.290253278,105
1913,Dead By Crowd,396253.74742621667,4441391.274399859,105
4288,Dead By Crowd,396182.45413176075,4441391.4695941275,108
4465,Dead By Crowd,396219.4227375841,4441391.342441047,108
2864,Dead By Crowd,396243.5693241967,4441391.29457572,108
3922,Dead By Crowd,396154.70692977204,4441391.682713716,109
714,Dead By Crowd,396207.5555536015,4441391.365965144,109
4004,Dead By Crowd,396239.3069078094,4441391.303025029,109
4308,Dead By Crowd,396242.5320913593,4441391.296631807,109
1721,Dead By Crowd,396252.4937489334,4441391.276885,109
882,Dead By Crowd,396255.899236747,4441391.270134365,109
3979,Dead By Crowd,396203.2050179507,4441391.374589129,110
3275,Dead By Crowd,396195.97316658194,4441391.388924693,110
1236,Dead By Crowd,396224.2458762135,4441391.33288023,110
665,Dead By Crowd,396228.1792696022,4441391.3250831375,110
2603,Dead By Crowd,396245.599587228,4441391.290551168,110
2761,Dead By Crowd,396199.75137727143,4441391.381435216,112
4540,Dead By Crowd,396234.22189960274,4441391.313104945,112
615,Dead By Crowd,396236.74301472976,4441391.308107385,112
1536,Dead By Crowd,396248.5130912023,4441391.284775783,112
3182,Dead By Crowd,396257.9725515471,4441391.266024472,112
271,Dead By Crowd,396158.37902809505,4441391.655541431,114
1677,Dead By Crowd,396162.72301382513,4441391.623397406,114
1845,Dead By Crowd,396207.38695998956,4441391.366299343,114
2830,Dead By Crowd,396216.81626266026,4441391.347607814,114
4617,Dead By Crowd,396250.56671098404,4441391.280704931,114
2406,Dead By Crowd,396256.9308491779,4441391.268089419,114
214,Dead By Crowd,396200.2383420657,4441391.380469915,118
562,Dead By Crowd,396228.50804819603,4441391.324431405,118
1332,Dead By Crowd,396236.449920861,4441391.30868838,118
933,Dead By Crowd,396250.7207265138,4441391.280399629,118
