id,status,coord_x,coord_y,time
3729,Dead By Crowd,396376.97287839744,4441050.654498389,142
3797,Dead By Crowd,396376.9086325489,4441050.320281719,142
2745,Dead By Crowd,396378.53846320807,4441058.798908554,142
1735,Dead By Crowd,396379.67535153404,4441064.713174442,142
2294,Dead By Crowd,396381.3771484044,4441073.566180448,142
4034,Dead By Crowd,396386.6716253563,4441101.108854352,142
702,Dead By Crowd,396389.76356262626,4441117.193582028,142
992,Dead By Crowd,396389.8041107696,4441117.404519633,142
2526,Dead By Crowd,396391.53911194875,4441126.430259501,142
1058,Dead By Crowd,396376.0919595761,4441046.071824774,146
4,Dead By Crowd,396381.73733946006,4441075.439949071,146
20,Dead By Crowd,396383.1469671167,4441082.773046414,146
3365,Dead By Crowd,396385.4574751589,4441094.792660465,146
4205,Dead By Crowd,396386.4877170763,4441100.152135524,146
4439,Dead By Crowd,396389.51274435973,4441115.888787279,146
3545,Dead By Crowd,396376.54135358316,4441048.40964071,149
2528,Dead By Crowd,396383.5384119171,4441084.809401769,149
1774,Dead By Crowd,396386.48667827947,4441100.146731544,149
3573,Dead By Crowd,396386.9739691085,4441102.681692509,149
1229,Dead By Crowd,396388.17105720675,4441108.909126763,149
2704,Dead By Crowd,396389.51716842287,4441115.911801928,149
2155,Dead By Crowd,396389.394880029,4441115.275639115,149
4124,Dead By Crowd,396377.3313143798,4441052.519136854,162
1052,Dead By Crowd,396378.90830112854,4441060.722861635,162
1068,Dead By Crowd,396385.2965722645,4441093.95561915,162
4676,Dead By Crowd,396383.81508448016,4441086.248694498,162
1345,Dead By Crowd,396385.85406008386,4441096.855755528,162
1846,Dead By Crowd,396385.51733540714,4441095.104062575,162
2257,Dead By Crowd,396386.0690807341,4441097.9743256355,162
1282,Dead By Crowd,396391.3275158055,4441125.329504199,162
3513,Dead By Crowd,396379.292758422,4441062.722866916,172
963,Dead By Crowd,396381.83364088106,4441075.940923701,172
1679,Dead By Crowd,396377.4071809632,4441052.913806353,174
1131,Dead By Crowd,396381.32443423755,4441073.291953338,174
4189,Dead By Crowd,396384.9039571521,4441091.913175655,174
4108,Dead By Crowd,396388.0375954036,4441108.214838176,174
3101,Dead By Crowd,396372.277386893,4441026.227837833,176
2140,Dead By Crowd,396380.8771809453,4441070.965273727,176
1299,Dead By Crowd,396389.5526342602,4441116.096300605,176
3357,Dead By Crowd,396390.4360599492,4441120.692015327,176
2909,Dead By Crowd,396391.02003566234,4441123.729945755,176
962,Dead By Crowd,396391.27717277623,4441125.067612109,176
1620,Dead By Crowd,396379.73687247874,4441065.033215748,188
4050,Dead By Crowd,396381.07140935754,4441071.975679451,188
1787,Dead By Crowd,396381.64954993385,4441074.983254611,188
1631,Dead By Crowd,396385.52030612977,4441095.119516727,188
1428,Dead By Crowd,396388.75044062105,4441111.923167354,188
3826,Dead By Crowd,396391.7363895701,4441127.456527675,188
550,Dead By Crowd,396378.50252144126,4441058.61193402,192
3331,Dead By Crowd,396380.4878759245,4441068.940049831,192
4155,Dead By Crowd,396391.2964794364,4441125.16804829,192
4656,Dead By Crowd,396374.5789787117,4441038.201068332,202
236,Dead By Crowd,396376.4688750447,4441048.032596336,202
2126,Dead By Crowd,396376.40983800485,4441047.72547668,202
4523,Dead By Crowd,396379.11586274806,4441061.80262873,202
2919,Dead By Crowd,396382.8134316775,4441081.03794436,202
889,Dead By Crowd,396387.2581138113,4441104.159856445,202
2956,Dead By Crowd,396388.24741471926,4441109.30635015,202
1143,Dead By Crowd,396385.3292538537,4441094.1256337445,206
3164,Dead By Crowd,396382.3991819396,4441078.882954254,208
2734,Dead By Crowd,396385.2282664673,4441093.60028201,208
4703,Dead By Crowd,396386.609390894,4441100.785101219,208
2630,Dead By Crowd,396376.3300694938,4441047.310508761,214
398,Dead By Crowd,396374.8625229974,4441039.676108808,214
2389,Dead By Crowd,396376.4103254524,4441047.728012457,214
4062,Dead By Crowd,396381.5263197017,4441074.342192211,214
137,Dead By Crowd,396385.9661717554,4441097.4389774855,214
2331,Dead By Crowd,396386.22602898994,4441098.7907943195,214
3558,Dead By Crowd,396388.3055506236,4441109.608781962,214
3900,Dead By Crowd,396389.260224697,4441114.575141609,214
3772,Dead By Crowd,396373.5946930798,4441033.080664857,222
1901,Dead By Crowd,396384.15452107793,4441088.014495277,222
4137,Dead By Crowd,396384.45947916654,4441089.6009336095,222
418,Dead By Crowd,396390.1111723088,4441119.001900435,222
467,Dead By Crowd,396348.88294137374,4441027.364389945,82
1606,Dead By Crowd,396321.99933543673,4441032.622106823,82
1602,Dead By Crowd,396312.0976798234,4441034.51988218,82
3481,Dead By Crowd,396303.97744036844,4441036.076226991,82
